src_text,label,language
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. IKomiti yendalo.,1,xho
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Amaqela oluntu.,1,xho
"njengoko ngoku sijongisa amehlo kumba wokuphumeza isicwangci so soqoqosho sohlumo no kwakha ngokutsha, into esiza kuyibeka phambili kukukhwezela uqoqosho nokudala imisebenzi.
",0,xho
"vhaofisiri vho khethwaho na vhashumeli vha muvhuso vho fhulufhelwa nga vhuḓifhinduleli ha u vhona tsireledzo na vhuvha ha vhadzulapo.
",0,ven
"sona 2022: u khwinifhadza vhutshilo na nḓila dza u ḓitshidza vukuzenzele unnamed muvhuso wo ḓiimisela kha zwa u vhea vhathu phanḓa nahone wo ḓiṋea maḓuvha a ḓana (100) a u khunyeledza pulane ya u katela sekithara dzoṱhe dza tshitshavha kha u alusa ikonomi ya afrika tshipe mbe, u sika mishumo na u fhelisa nḓala.
",0,ven
"re tla le fediša lephoto le.
",0,nso
"loko swi ta va swi langutisisiwile no kanerisana hi swona, nccc yi tlhele yi langutisa xiboho xa yona hi mayelana na fole.
",0,tso
"njengokuba babekhona abantu ababezama ukuxha phaza abantu abasesichengeni kwaye babangele isiphithiphithi, kukho abo bebefuna ukubonisa izenzo zolwaphulomthetho ngoko buhlanga ukuze bafezekise iinjongo zabo.
",0,xho
"go bolla ga go se bolokege ga se gwa swanela go tlogela bašemane le mathata a bophelo ka moka, gomme go se ke gwa ba le motho yoo a hlokofalago ka baka la lebollo.
",0,nso
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo.,1,xho
"urhwaphilizo ayingo mceli mngeni ekukuphela kwawo esijamelana nawo njengelizwe.
",0,xho
"80% ya vhathu vha shumaho, ndi vhane vha shuma kha sekithara dza phuraivethe.
",0,ven
"ucacisa athi, ama gosa esisombululo aqeqeshiwe ukuze aqinisekise ukuba isa zisi somhlabikhwelo sihlala sikhuselekileuseloane uthi abantu basemzantsi afrika mabalu xele urhwaphilizo kuba luxhwila ebantwini abanga thathi ntweni kwaye lumisa uphuhliso, nto leyo ebangela ukuba ilizwe lingakwazi ukuqhubela phambili.",0,xho
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Go na le diphetogo go tšweletšong ya motlakase le meetse. Lenaneo la tlhokomelo ya maphelo.,1,nso
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Nḓivhadzo ya nḓila dza.,1,ven
go tšweletšwa ga lenaneo le le lebelelwa go kaonafatša paballo ya tikologo. Se se dira gore bafetolela ba hwetše ditirelo tše di tseneletšego. Maikemišetšo ke go matlafatša ditirelo tša mmušo.,1,nso
"kutsha nje abantu bakwazu lu babeke kwikhaya lokugqi bela ukumkani ugoodwill zwelithini kabhekuzulu olawule kangangesiqingatha senkulungwane.
",0,xho
"ndi ngazwo u xelelwa nga rama fhungo muthihi hu si u xele lwa ha khamphani fhedzi, hu u xelelwa ha shango.
",0,ven
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Masipala wu tivisile leswaku ku.,1,tso
masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa.,1,ven
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Swi laveka.,1,tso
"naho ṱhaho ya vhulwadze ya zwenezwino ho vha hu vhathu vho kavhiwaho vha si gathi, muvhuso nga u ṱavhanya wo vhuisa hafhu mikano ya nyiledzo dza u tshimbila.
",0,ven
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Bafaladi ba kgopelwa go ngwadiša bakeng.,1,nso
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo. Nḓivhadzo ya nḓila dza.,1,ven
"kodwa kufuneka siqhubeke, singasilahli nakanye isibindi sethu nokuzingisa kwethu.
",0,xho
"hezwi zwo ombedzelwa nga phresidennde vho cyril ramaphosa kha mulaedza wavho wa nga ha tshiimo tsha lushaka wa ṅwaha wa 2022.
",0,ven
"phakathi kowama2017 nowama2020, phantse iintengiselwano zokuxhotyiswa ezingama500 zangeniswa ukuba zibhaliswe kwikomishoni yebbbee.
",0,xho
vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Komiti ya mbangu yi ta khoma Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga..,1,tso
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Ndlela yo lulamisa.,1,tso
"ku kula ka bili ya miholo swi sungurile ku hetiwa matimba hi ku tirhisi wa ka timali eka tiphurojeke to lava xumankulu eka ku kula ka nkarhi lowu taka na michumu leyi yi nga ya nkoka swonghasi eka mphakelo wa vukorhokeri.
",0,tso
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Amaqela Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo..,1,xho
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Izikolo ezintsha ziya kwakhiwa ukwenzela.,1,xho
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Komiti ya.,1,tso
"ku hlula xihingakanyi lexa xidijitali, xihlohloteri lexi xi ta nyika mfikelelo wa inthanete wo hatlisa, wo fikeleleka eka miti leyi nga na malinghena ya le hansi hi ku tirhisa timali ta mpfuneto ta nkhomananiso wa maendlelo lamantshwa xihlanganisi xa masungulo na ku ndla ndlamukisiwa ka wifi ya vaaki ya mahala.
",0,tso
komiti ya mbangu yi ta khoma nhlangano ni vaaki. Ku.,1,tso
"moatbokheiti makhado ramabulana o thwetšwe bjalo ka maditsela wa sekhwama sa phenšene.
",0,nso
"vuvekisi bya vanhu byo kongoma ku seketela ntirho na ku tumbuluxa swivandlanene swa ikhonomi leswi swi endlaka nkoka wa vanhu byi endla swo tala kutlula ku ti rhana na xirilo xa mpfumaleko wa mitirho.
",0,tso
khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza.,1,ven
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa.,1,ven
"mushumo uyu woṱhe u khou khwaṱhiswa nga ndavheleso ya vhuhali kha mvusuludzo ya ikonomi ine ya ḓo vha na ndavheleso khulwanesa kha nyaluwo.
",0,ven
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Abahlali.,1,xho
lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Ditokelo tša motheo di swanetše go šireletšwa ka mekgwa ya semolao. Ditokelo tša motheo di.,1,nso
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Ndlela yo lulamisa.,1,tso
"wa u thoma ndi mulayotibe wa u khwinisa mulayo wa khwiniso ya mulayo wa zwa vhutshinyi (vhutshinyi ha zwa vhudzekani na mafhungo a elanaho nazwo).
",0,ven
"nyaluwo kha mulayo yibe wa muholo yo no thoma u bvisela thungo zwa u shu misa masheleni kha thandela dza pfuma u itela nyaluwo ya tshifhinga tshiḓaho na zwite ṅwa zwine zwa vha zwa ndeme kha nḓisedzo ya tshumelo.
",0,ven
ditirelo di tla hwetšagala gabotse go netefatša tlhabollo ya dikgwebo. Se se bontšha boikemišetšo bja go fetoša maemo a maphelo.,1,nso
"vha ri ""zwi ita uri u ṱanganedze vha muṱa wau na zwithu zwiṱuku vhutshiloni nga maanḓa.
",0,ven
ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Vaendli va nawu va khensa nkarhi wa.,1,tso
"vho ralo vho dovha vha ambedzana na vhaṅwe vhadzulapo vhavhili kha tshitshavha tsha havho uri vha ṋetshedze garatshi dzavho u engedzedze dzikiḽasi.
",0,ven
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. IKomiti yendalo iya kubamba intlanganiso noluntu.. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa..,1,xho
"vhaṅwe vhashumisani vhashu kha zwa matshilisano u fana na vha tshitshavha tsha zwa mabindu na vhone vha tea u thusa nga ndambedzo.
",0,ven
ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ku ta va.,1,tso
ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Vahlayi va kombiwa ku. Masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa Vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki..,1,tso
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. IKomiti yendalo iya kubamba intlanganiso noluntu. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Abahlali bayacelwa ukuba.,1,xho
uMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. IKomiti yendalo iya kubamba intlanganiso noluntu. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana.. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu..,1,xho
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Vhadzulapo vha khou humbelwa u dzhiela nṱha.,1,ven
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Kusungulwa inkqubo entsha yempilo yabantu.,1,xho
"tanihi loko kuri vutihlamuleri bya mgumo ku nyika tindlela ta ikhonomi eka vavasati na ku endla rimba leri pfumelelaka ku antswisa ndzingano wa rimbewu, un'wana na un'wana eka rixaka u fanele ku tlanga xiphemu xa yena.
",0,tso
"dikamano tše tša bomenemene di fokoditše bokgoni bja mmušo bja go phethagatša thomo ya wona.
",0,nso
masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza. Masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo..,1,ven
"varhangeri va swa ndha vuko lava vulavuleke va nyikile xivono xa vona xa ‘tihosi ta nhluvukiso’, lava va tivonaka va nga ri nstena va hlayisi va swa ndhavuko kambe tanihi vafambisi va ikhonomi leyi humelelaka ni ku ya emahlweni.
",0,tso
ku ta va ni ku cinca eka mphakelo wa mati ni. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka..,1,tso
hi maafrikadzonga.,0,tso
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Masipala u na. Khomphani dza matshilisano dzi do wana vhulanganelwa ha mvelaphanda..,1,ven
ku ta va ni ku cinca eka mphakelo.,1,tso
"go thwe tokologo ga e fiwe, eupša e a tšewa.
",0,nso
"ge re le gare re lekola melawana ye, re be re boledišana le ditsebi tša maphelo, batho go tšwa mafelong a go fapafapana, gape le go tšwa diintasetering tša go fapafapana.
",0,nso
ditokelo tša motheo di swanetše go šireletšwa ka mekgwa ya semolao. Komiti ya tikologo e tla swara kopano le setšhaba. Ditokelo tša. Bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo..,1,nso
"re ka se kgone go ba le dititelego tša go se fele mabapi le go lokiša bothata bjo ka lebaka la tatelo ya melao ya mmušo, ditshepetšo tša go thwala tša kgale, tlhokego ya bokgoni le peakanyo, goba mananeo a nakwana goba a go fokola.
",0,nso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Izikolo.,1,xho
mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Go na le diphetogo go tšweletšong.,1,nso
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abahlali bayacelwa ukuba babhalisele. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo..,1,xho
hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Hu khou.,1,ven
"bjalo ka ge e le karolo ya leano la rena la kagolefsa le mpshafatšo ya ekonomi, re tla tšwela pele go šoma ka maatla go oketša dipeeletšo mo infrastraktšheng le go fetoša intasteri ya rena ya manane.
",0,nso
"maṅwe masheleni a u ḓadzisa a linganaho r25 biḽioni o dovha hafhu a fhulufhedziswa uri a ḓo shumiswa kha u tikedza khamphani dza vharema, vhafumakadzi, vhaswa khathihi na dza vhashumi.
",0,ven
kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo..,1,xho
"ukwanda kweendaba zobuxoki ngeli xesha lika bhubhane, okuqala ku maqonga ezonxulumelwano, kukwandisile ukungxamise ka kokufuneka kweendaba ezongezelelweyo eziyinyani so, ezingenamkhethe nezi ngakhethi cala.
",0,xho
"hi siku ro sungula ra 2022, rixaka ri hlengeletanile eximoyeni ku lelana na archbishop desmond tutu est george’s cathedral ekapa.
",0,tso
go na le maitekelo a go lokiša ditaba tša  tlhokomelo ya bophelo. Go šoma mmogo le baagi go thea motheo o tiilego wa tlhabollo.,1,nso
"mukonanyi wa mosamaria vho trudie harrison vho amba uri: ""ro thola vhaṋetshedzandondolo vha 74. mathomoni ro shuma na vhalwadze vha 200, ha ḓa vhalwadze vha 400, na uri zwazwino ri na vhalwadze vha 500 kha khonṱiraka vhane ra shuma navho ḓuvha ḽiṅwe na ḽiṅwe.
",0,ven
"ngelixa amanye ama ngenelelo esakha kwiinkqubo ezikhoyo ezinamandla, ukuvuselela kukwaquka iindlela ezintsha kunye nokuqaliswa kwezinto ezintsha.
",0,xho
"gandlati lera vumbirhi ra mitluletavuvabyi ya covid19 ri nga ha landzeriwa hi magandlati man'wana, leswi swi nga ta xungeta havumbirhi bya rihanyu ra vanhu va ka hina na nhlakarhelo wa ikhonomi.
",0,tso
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa..,1,xho
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Hu khou.,1,ven
komiti ya tikologo e tla swara kopano le setšhaba. Go na le diphetogo go tšweletšong ya motlakase le meetse..,1,nso
"kwizehlo zosuleleko ezingaphezulu kwesiqingatha sesigidi ezi ngqiniweyo, sisekwindawo yesihlanu ubuninzi bosule leko ehlabathini.
",0,xho
"ka magato a re kgonne go bea ka fase ga taolo ditlamorago tše šoro tša leuba le, ra efoga go tswalelwa ga dikgwebo tše ntši le go loba mešomo ye mengwe ye mentši.
",0,nso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. IKomiti yendalo iya kubamba intlanganiso noluntu..,1,xho
ku ta va ni ku cinca eka mphakelo wa mati ni.,1,tso
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. UMasipala.,1,xho
mašeleng a a abelwago a šomišwa go hlabolla tlhabollo ya dikgwebo. Go kgothaletšwa setšhaba go tsenya letsogo le go tšea karolo. Go šoma mmogo le baagi go thea motheo o tiilego wa tlhabollo.,1,nso
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Hu khou lavhelelwa uri vhathu vha kone u. Masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo..,1,ven
"ka ntlha ya seno re tshwanetse gore ka gangwe fela re tokafatse mafelo a batho ba tsenang ka fa gare ga ona ao mo go ona kgonagalo ya go anama ga mogare ono e leng teng.
",0,tso
"nangona sinokuthanda ukuyiphepha imfuno yokuba kuthathwe nawaphi na amanyathelo ezomthetho achasana norhulumente, kufanele siyamkele eyokuba abemi abangaxolanga nangalo naliphi na inyathelo urhulumente agqibe ukulifezekisa banelungelo lokuya ezinkundleni ukuya kufuna naluphi na uhlobo lo ncedo abalufunayo.
",0,xho
"hu khou itwa nzudzanyo dza u khwaṱhisedza uri mu shumo wa phalamennde u bvele phanḓa naho zwifhaṱo zwi nga si kone u shumiswa.
",0,ven
ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Ndzi tshembha leswaku. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi..,1,tso
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Mmasepala o tsebisitse ka leano la go tokafatsa ditirelo. Go.,1,nso
vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Vaendli va nawu va khensa.,1,tso
ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Vahlayi va kombiwa ku tsarisa.,1,tso
"itransnet freight rail sele iqalisile nenkqubo yokwenza imizila ifumaneke kubasebenzi bakaloliwe babucala bothungelwano.
",0,xho
"u vula leswaku afrikadzonga ri na kwalomu ka 60 ku ya eka 70 wa vatshunguri va swiharhi eka vanhu va miliyoni, loko ntolovelo wa matiko ya tinxaka ku ri ku va na le xikarhi ka 200 na 400. fakhaliti ya sayense ya vutshunguri bya swi harhi ya le up yi ta pfuna hwseta eka ku navetisa ka yona, tihakelo ta basari na mapfhumba yo hlawula.
",0,tso
masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Ku ta va ni ku cinca eka mphakelo wa.,1,tso
kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. IKomiti yendalo iya kubamba intlanganiso noluntu. UMasipala ubhengeze.,1,xho
"xihlohloteri lexi xi ta tlhela xi sirhelela mitirho eka tisekitara leti nga sirhelelekangiki leti ti nga hlaseriwa swinene hi ntungukulu lowu.
",0,tso
"batho ba bantši ba go ba le coronavirus ga ba laetše dika tša bolwetši ebile le bona ba kaba ba sa tsebe gore ba fetetšwe.
",0,nso
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga.,1,xho
"ngethuba imikhosi yezokhuselo yakwasirayeli yayihlasela abanquli kwi al aqsa mosque, nathi emzantsi afrika sasilu ngiselela ukukhumbula ikhulu leminyaka le bulhoek massacre kwindawo yonqulo enta belanga empuma koloni.
",0,xho
"uthi ulutsha olunethemba lokulandela emanyathelweni kamthimkhulu lubhalisele unyaka wokuqala eup kufu neka lube kanti sele lunaso isatifikethi sematriki sikazwelonke (insc), okanye isiqinisekiso esilingana noko, kwaye lube kanti lunazo iimfuneko kunye namankqaku abuncinane bawo bamkelekileyo kweli ziko lemfundo.
",0,xho
"hambiswiritano, vanhu lava va vabyaka ngopfu va nga tluleta na ku kota ku hundzisela xitsongwatsongwana eka van'wna ku ringana nkarhi wo leha.
",0,tso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Abahlali bayacelwa.,1,xho
"loko swo tala swa swiendleko leswi hi nga riki na vulawuri ehenhla ka swona, mfumo wu le ku endleni hilaha wu nga kotaka hi kona ku sirhelela maafrika dzonga eka mitlakuko ya mixavo ya nkarhi wa sweswi na lowu taka.
",0,tso
"mo nakong ye e sa tšwago go feta, mokgatlo wa babegi ba ditaba bao ba hlokago mollwane o gatišitše se ngwalwa sa dipalopalo sa tokologo ya bogaši lefaseng sa 2021, e lego seo se elago seemo sa bolokologi bja tša kgašo go ralala le lefase ka bophara.
",0,nso
ke taba ye e tsebagalago gore go palelwa ga setšhaba go hlokomela ka katlego le go maatlafatša bokgoni bja bafsa ba sona go tliša seemo sa go se kgahliše go bokamoso bja naga yeo.,0,nso
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Kusungulwa inkqubo entsha yempilo yabantu kule.,1,xho
"oku kuya kwenza ukuba sikwazi ukuba nentsebenzocebo yolawulo lwentlekele emanyanisiweyo nenxulunyaniswayo nokuseka iinkqubo zokusabela kwimo yonxunguphalo, ezingxamisekileyo nezisebenzayo.
",0,xho
uMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu..,1,xho
